Date, 13021 - Export of goods - Sao Paulo - US $ (thousand), 13022 - Import of goods - Sao Paulo - US $ (thousand), 13023 - Balance of trade balance - Sao Paulo - USD $ (thousand), 14026 - Balance of credit operations of the National Financial System - Sao Paulo - Individuals - R$ (million), 14053 - Balance of credit operations of the National Financial System - Sao Paulo - Legal entities - R$ (million), 14080 - Balance of credit operations of the National Financial System - Sao Paulo - Total - R$ (million), 15885 - Default rate of credit operations of the National Financial System - Sao Paulo - Individuals -%, 15917 - Default rate of credit operations of the National Financial System - Sao Paulo - Legal entities -%, 15949 - Default rate of credit operations of the National Financial System - Sao Paulo - Total -%, "CP.1-2Q ..... 46 popular house, 1 floor, balcony, living room, 2 bedrooms, circulation, bathroom and kitchen "," CP.1-2Q ..... 40 Popular house, 1 floor, s wing, 2 bedrooms, circulation, bathroom and kitchen "," CR.1-2Q ..... 62 Residential house, 1 floor, balcony, living room, 2 bedrooms, circulation, bathroom, kitchen, service area, bedroom and WC de maid "," CR.1-3Q .... 104 Residential house, 1 floor, balcony, living room, 3 bedrooms, circulation, bathroom, toilet, kitchen, service area, maid's room and toilet "," CR. 1-4Q .... 122 Residential house, 1 floor, balcony, living room, 4 bedrooms, circulation, 2 bathrooms, kitchen, laundry area, maid's room and toilet "," CP.1-1Q ..... 30 Popular house, 1 floor, living room, 1 bedroom, circulation, bathroom and kitchen "," CP.2-3Q ..... 56 Popular house, 2 floors, living room, 3 bedrooms, circulation, bathroom and kitchen "," CR.2-2Q ..... 81 Residential house, semi-detached, 2 floors, living room, 2 bedrooms, circulation, bathroom, kitchen, service area, maid's room and toilet "," Table 254 - Number of informants and Quantity stocked on the last day of the semester, by products, type of company property and type of activity of the establishment ", 4345 - Revenue from states and municipalities (Flows) - Collection of ICMS - Sao Paulo - u.m.c. (thousand), 4372 - Revenue from states and municipalities (Flows) - Transfers from the Union - Sao Paulo - u.m.c. (thousand), 7640 - Collection of ICMS (Flows) - Primary sector - Sao Paulo - u.m.c. (thousand), 7651 - Collection of ICMS (Flows) - Secondary sector - Sao Paulo - u.m.c. (thousand), 7662 - Collection of ICMS (Flows) - Tertiary sector - Sao Paulo - u.m.c. (thousand), 7673 - Collection of ICMS (Flows) - Energy - Sao Paulo - u.m.c. (thousand), 7684 - Collection of ICMS (Flows) - Petroleum - Sao Paulo - u.m.c. (thousand), 7695 - Collection of ICMS (Flows) - Other sources - Sao Paulo - u.m.c. (thousand), Infant Mortality, 3653 - General industry, 3653 - Extractive industries, 3653 - Transformation industries, 3653 - Food products manufacturing, 3653 - Beverages manufacturing, "20128 - Retail sales volume index - Pharmaceutical articles, medical, orthopedic, perfumery and cosmetics - Sao Paulo - Index "," 20129 - Retail sales volume index - Books, newspapers, magazines and stationery - Sao Paulo - Index "," 20130 - Retail sales volume index - Office, computer and communication equipment and supplies - Sao Paulo - Index ", 20131 - Retail sales volume index - Other articles for personal and domestic use - Sao Paulo - Index, 20132 - Retail sales volume index - Construction material - Sao Paulo - Index, 20133 - Retail sales volume index - Total expanded trade - São Paulo - Index, 21925 - Industrial production (2012 = 100) - General - Sao Paulo - Index, 28311 - Index formal employment - Sao Paulo - Index, 7427 - Salaried employed persons (Jan / 2001 = 100) - Sao Paulo - Index, 10782 - Unemployment rate - Metropolitan region - Sao Paulo (in the week) -%, 12832 - Economically active population - Metropolitan area of Sao Paulo - Units (thousand ), 12835 - Employed population - Metropolitan Region of Sao Paulo - Units (thousand), 12839 - Unemployed population - Metropolitan Region of Sao Paulo - Units (thousand), 12841 - Average real effective income of employed persons - Metropolitan Region of Sao Paulo - R$, 12867 - Formal jobs generated - Sao Paulo - Units, 13024 - Extended National Consumer Price Index - monthly variation - Sao Paulo -%, 13025 - National Consumer Price Index - monthly variation - Sao Paulo -%, 1475 - Retail sales volume index - Total - Sao Paulo - Index, 1490 - Retail sales volume index - Fuels and lubricants - Sao Paulo - Index, "1503 - Retail sales volume index - Hypermarkets, supermarkets, food products, beverages and tobacco - Sao Paulo - Index "," 1516 - Retail sales volume index - Fabrics, clothing and footwear - Sao Paulo - Index ", 1529 - Retail sales volume index - Furniture and household appliances - Sao Paulo - Index , "1555 - Retail sales volume index - Cars, motorcycles, parts and pieces - Sao Paulo - Index", 1568 - Retail sales volume index - Hypermarkets and supermarkets - Sao Paulo - Index, 28035 - PMS - Service volume index - Total - Sao Paulo - seasonally adjusted - Index, Total evolution of job terminations, Total evolution of job admissions, Nominal Sales - retail - seasonally adjusted index 2014, Real sales - retail - seasonally adjusted index 2014, 25394 - Regional Economic Activity Index - Sao Paulo - seasonally adjusted - Index, Consumption - electricity - Southeast Region (SE) - amount. - GWh - Eletrobras - ELETRO12_CEESE12 -, Table 6588 - Planted Area (Hectare), Table 6588 - Harvested Area (Hectare), Sugar spot price R $ (CEPEA / ESALQ crystal sugar indicator - Sao Paulo), Sugar spot price USD (CEPEA / ESALQ Crystal Sugar Indicator - Sao Paulo), Arabica Coffee Indicator CEPEA / ESALQ R$, Arabica Coffee Indicator CEPEA / ESALQ USD , Chicken CEPEA / ESALQ Frozen Chicken Prices - SP State, Fat Cattle CEPEA Indicator / B3
10/1/1999,1640090,2152632,512542,0,0,0,0,0,0,0,0,0,406.38,385.6,0,0,0,0,"2,267,946","304,392","6,774","1,042,336","612,282","191,189","358,804","56,561",918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"8,698",1.42,0.9,0,0,0,0,0,0,0,0,"218,190","209,492",0,0,0,"14,218",0,0,0,0,0,0,0,0
11/1/1999,1522530,2146472,623941,0,0,0,0,0,0,0,0,0,411.47,390.36,0,0,0,0,"2,250,288","292,424","8,372","1,012,914","636,518","195,643","339,983","56,858",941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"45,776",0.83,0.69,0,0,0,0,0,0,0,0,"254,229","208,453",0,0,0,"14,398",0,0,0,0,0,0,0,0
12/1/1999,1744732,2058822,314090,0,0,0,0,0,0,0,0,0,413.26,392.1,0,0,0,0,"2,319,949","309,409","8,297","1,039,963","655,414","196,052","356,498","63,725",972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"108,820",0.49,0.5,0,0,0,0,0,0,0,0,"274,957","166,137",0,0,0,"14,117",0,0,0,0,0,0,0,0
1/1/2000,1235978,1683279,447301,0,0,0,0,0,0,0,0,0,417.22,395.63,0,0,0,0,"2,325,411","320,386","7,545","973,248","742,054","188,617","365,688","48,259","1,000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"14,515",0.67,0.34,45.4,89.1,49.4,49,27.8,85.8,48.5,0,"230,951","245,466",23.30,49.10,0,"14,299",0,0,0,0,0,0,0,0
2/1/2000,1636189,1999018,362829,0,0,0,0,0,0,0,0,0,416.23,394.73,0,0,0,0,"2,142,196","305,744","8,159","902,985","659,171","191,134","328,731","52,016","1,015",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,301",0.23,0.23,46.5,86.6,48.7,53,27.6,102.9,47.7,0,"227,807","270,108",23.70,50.00,0,"14,282",0,0,0,0,0,0,0,0
3/1/2000,1622523,1990271,367748,0,0,0,0,0,0,0,0,0,418.21,396.37,0,0,0,0,"2,211,948","303,903","7,222","937,954","680,011","195,361","331,559","59,841","1,058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"20,859",0.14,0.12,49.1,91.3,51.8,56.8,29.9,97.6,51,0,"234,603","255,462",23.70,50.20,0,"14,705",0,0,0,0,0,0,0,0
4/1/2000,1480652,1990806,510154,0,0,0,0,0,0,0,0,0,419.52,397.67,0,0,0,0,"2,371,401","319,195","6,546","1,007,091","729,390","199,207","372,914","56,253","1,073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"43,734",0.48,0.13,48,88.6,51.8,61.3,28.7,92.5,50.5,0,"210,582","254,316",23.40,49.50,0,"14,694",0,0,0,0,0,0,0,0
5/1/2000,1659470,2175664,516194,0,0,0,0,0,0,0,0,0,419.77,397.64,0,0,0,0,"2,387,380","307,904","5,845","1,024,287","725,626","205,269","360,035","66,318","1,200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"74,681",0.07,0.08,50.2,86.4,49.9,77,33.4,102.5,48.7,0,"254,285","328,966",24.00,50.70,0,"14,513",0,0,0,0,0,0,0,0
6/1/2000,1767670,2186326,418656,0,0,0,0,0,0,0,0,0,429.16,406.51,0,0,0,0,"2,437,475","275,303","5,684","1,052,176","729,204","207,709","380,664","62,038","1,076",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42,520",0.18,0.46,46.3,88.5,49.4,68.5,29.1,92.4,48.2,0,"232,162","274,682",23.80,49.60,0,"14,521",0,0,0,0,0,0,0,0
7/1/2000,1711924,2275545,563620,0,0,0,0,0,0,0,0,0,433.39,410.55,0,0,0,0,"2,513,252","268,508","8,855","1,084,593","770,003","198,975","390,626","60,200","1,060",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"41,865",1.75,1.58,48.9,88.5,51.5,68.2,31.7,102.5,50.7,0,"231,056","272,921",24.40,50.20,0,"14,421",0,0,0,0,0,0,0,0
8/1/2000,1846217,2427932,581715,0,0,0,0,0,0,0,0,0,436.25,413.28,0,0,0,0,"2,804,118","353,792","6,566","1,333,958","795,916","212,759","384,596","70,323",938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"27,284",1.38,1.22,48.9,83.5,50.5,63.9,33.9,113.9,49.4,0,"246,549","273,833",24.40,49.60,0,"14,465",0,0,0,0,0,0,0,0
9/1/2000,1791497,2268669,477172,0,0,0,0,0,0,0,0,0,436.38,413.5,0,0,0,0,"2,772,278","328,074","7,624","1,219,582","805,751","211,909","454,272","73,140",858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"28,647",0.12,0.2,48.2,81.7,50.8,58.1,32.5,97.4,49.9,0,"224,602","253,249",24.60,49.90,0,"14,669",0,0,0,0,0,0,0,0
10/1/2000,1740851,2327072,586221,0,0,0,0,0,0,0,0,0,436.81,413.9,0,0,0,0,"2,860,443","312,829","6,501","1,248,294","909,011","220,962","401,010","74,665",858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,839",0.21,0.24,49.4,85.8,50.7,59.1,34.3,105.1,49.6,0,"274,526","270,687",24.30,49.00,0,"14,947",0,0,0,0,0,0,0,0
11/1/2000,1475593,2321706,846113,0,0,0,0,0,0,0,0,0,438.96,415.9,0,0,0,0,"3,129,819","313,960","8,885","1,416,925","896,467","223,531","473,275","110,736",873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"15,553",0.13,0.06,49.7,83,50.4,69.2,36,105.2,49.1,0,"259,124","243,571",24.30,49.40,0,"15,347",0,0,0,0,0,0,0,0
12/1/2000,1801997,2110522,308525,0,0,0,0,0,0,0,0,0,441.15,417.95,0,0,0,0,"2,663,142","310,966","5,275","1,157,210","782,527","228,500","424,681","64,949",913,0,0,0,0,0,0,0,0,0,0,0,0,0,100.05,0,0,0,0,0,"76,132",0.33,0.1,67.7,91.9,66.3,123.6,50.3,97.9,65.1,0,"275,182","199,050",24.40,49.60,0,"14,653",0,0,0,0,0,0,0,0
1/1/2001,1499461,2088875,589413,0,0,0,0,0,0,0,0,0,445.62,422.27,0,0,0,0,"2,752,051","371,547","4,937","1,199,651","842,428","224,780","422,613","57,642",921,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,"28,653",0.25,0.29,45.7,86.4,50.1,50.8,32.2,104.4,48.7,0,"273,259","301,912",24.50,49.80,0,"14,729",0,0,0,0,0,0,0,0
2/1/2001,1465500,1835784,370285,0,0,0,0,0,0,0,0,0,447.8,424.52,0,0,0,0,"2,246,979","323,545","4,655","896,746","775,328","238,849","277,344","54,058",828,0,0,0,0,0,0,0,0,0,0,0,0,0,100.54,0,0,0,0,0,"45,052",0.29,0.14,43.4,80.1,48.5,52,29,89.9,47.5,0,"246,537","291,589",24.30,49.10,0,"15,373",0,0,0,0,0,0,0,0
3/1/2001,1832212,2465622,633409,0,0,0,0,0,0,0,0,0,450.04,426.66,0,0,0,0,"2,919,511","297,312","4,261","1,242,542","869,979","193,936","527,380","81,413",912,0,0,0,0,0,0,0,0,0,0,0,0,0,100.87,0,0,0,0,0,"25,297",0.3,0.43,49.1,86.1,53.8,60.1,33.8,110.5,52.5,0,"273,389","298,686",24.40,49.10,0,"15,005",0,0,0,0,0,0,0,0
4/1/2001,1618271,2029797,411526,0,0,0,0,0,0,0,0,0,450.37,426.82,0,0,0,0,"2,790,139","332,003","4,765","1,204,823","864,541","234,088","414,072","67,851",936,0,0,0,0,0,0,0,0,0,0,0,0,0,101.66,0,0,0,0,0,"44,287",0.33,0.51,46.9,83.8,53.4,58.2,30.2,98.3,51.5,0,"240,721","285,008",24.40,48.80,0,"15,628",0,0,0,0,0,0,0,0
5/1/2001,1836473,2410845,574373,0,0,0,0,0,0,0,0,0,452.31,428.61,0,0,0,0,"2,895,853","358,232","5,019","1,240,145","892,908","231,352","458,594","67,836",955,0,0,0,0,0,0,0,0,0,0,0,0,0,102.35,0,0,0,0,0,"79,841",0.28,0.45,47.6,85.6,50.3,77.3,33.6,97.2,49.1,0,"274,585","354,426",24.00,47.90,0,"15,007",0,0,0,0,0,0,0,0
6/1/2001,1807974,2127157,319182,0,0,0,0,0,0,0,0,0,461.26,437.13,0,0,0,0,"2,899,082","333,013","4,658","1,202,508","924,587","245,698","455,714","65,917",961,0,0,0,0,0,0,0,0,0,0,0,0,0,101.84,0,0,0,0,0,"37,011",0.97,1.77,45.7,84.9,50.1,67.5,29.4,89.3,49.2,0,"250,622","287,633",24.50,48.50,0,"13,361",0,0,0,0,0,0,0,0
7/1/2001,1707895,2299064,591169,0,0,0,0,0,0,0,0,0,461.98,438.24,0,0,0,0,"2,926,065","307,699","4,862","1,271,173","938,376","196,893","424,023","90,737",907,0,0,0,0,0,0,0,0,0,0,0,0,0,101.22,0,0,0,0,0,"34,106",1.77,1.66,46.1,86.7,50.2,62.3,31.1,97.7,49.4,0,"257,475","291,581",24.40,47.90,0,"10,983",0,0,0,0,0,0,0,0
8/1/2001,1959376,2304183,344807,0,0,0,0,0,0,0,0,0,462.15,438.42,0,0,0,0,"2,820,179","317,806","4,999","1,212,105","924,711","189,891","412,932","75,540",869,0,0,0,0,0,0,0,0,0,0,0,0,0,101.48,0,0,0,0,0,"8,690",0.67,0.63,47.6,85.9,51.3,66.7,30.8,91.8,50.3,0,"276,289","284,979",24.50,48.00,0,"11,216",0,0,0,0,0,0,0,0
9/1/2001,1806088,1805986,101,0,0,0,0,0,0,0,0,0,465.17,441.25,0,0,0,0,"2,798,641","332,522","4,869","1,158,740","940,608","180,866","448,679","64,878",767,0,0,0,0,0,0,0,0,0,0,0,0,0,101.24,0,0,0,0,0,"22,455",0.09,0.13,46.5,83.3,51.9,59,31,76.5,51.1,0,"243,801","266,256",24.80,48.40,0,"11,721",0,0,0,0,0,0,0,0
10/1/2001,1743652,2040506,296854,0,0,0,0,0,0,0,0,0,467.76,443.4,0,0,0,0,"2,956,981","334,516","6,017","1,266,016","989,025","174,119","449,189","72,614",794,0,0,0,0,0,0,0,0,0,0,0,0,0,100.92,12.4,0,0,0,0,"14,556",0.66,0.88,49.7,86.6,52.8,66.3,33.8,90.2,51.7,0,"245,954","260,510",25.50,49.10,0,"11,680",0,0,0,0,0,0,0,0
11/1/2001,1705166,1821158,115992,0,0,0,0,0,0,0,0,0,468.57,444.03,0,0,0,0,"2,825,169","330,886","5,290","1,206,712","920,080","187,713","435,635","69,739",761,0,0,0,0,0,0,0,0,0,0,0,0,0,99.58,12.6,0,0,0,0,"26,259",0.56,2.08,48.6,84.4,52.4,73,33.9,84.5,51.6,0,"267,615","241,356",25.10,48.20,0,"11,943",0,0,0,0,0,0,0,0
12/1/2001,1580860,1484092,96768,0,0,0,0,0,0,0,0,0,468.6,443.92,0,0,0,0,"2,862,642","378,989","5,376","1,219,598","947,120","190,713","423,705","76,131",826,0,0,0,0,0,0,0,0,0,0,0,0,0,98.2,11.1,0,0,0,0,"130,720",0.52,0.5,66.1,84.7,67.2,127,49.1,75.7,66.7,0,"309,269","178,549",25.50,48.70,0,"11,840",0,0,0,0,0,0,0,0
1/1/2002,1262216,1588583,326367,0,0,0,0,0,0,0,0,0,472.5,447.78,0,0,0,0,"2,987,283","409,177","5,040","1,273,378","1,078,078","179,222","387,105","64,460",830,75.8,0,0,0,0,0,0,0,0,0,0,68.6,0,97.15,11.9,0,0,0,0,"17,089",0.19,0.52,44.4,81.3,50.6,51.2,32.8,78.5,49.8,0,"232,386","249,475",25.20,48.10,0,"12,158",0,0,0,0,0,0,0,0
2/1/2002,1345979,1507820,161841,0,0,0,0,0,0,0,0,0,473.71,448.86,0,0,0,0,"2,604,726","451,981","5,479","1,056,990","896,875","184,183","394,785","66,414",774,78.6,0,0,0,0,0,0,0,0,0,0,68,0,96.19,13.4,0,0,0,0,"36,330",0.32,0.16,42.4,75.8,48.7,51.7,29.7,66.5,48,0,"209,072","245,402",25.10,48.00,0,"12,416",0,0,0,0,0,0,0,0
3/1/2002,1443341,1654237,210896,0,0,0,0,0,0,0,0,0,473.31,448.67,0,0,0,0,"2,637,563","373,432","5,442","1,094,855","903,309","204,665","363,941","65,351",893,78.1,0,0,0,0,0,0,0,0,0,0,74.8,0,97.01,13.8,"8,516","7,337","1,179","2,244.77","35,808",0.42,0.48,49.2,87.4,57.6,59.1,30.9,76,56.8,0,"237,496","273,304",25.40,48.50,0,"12,803",0,0,0,0,0,0,0,0
4/1/2002,1614508,1752897,138388,0,0,0,0,0,0,0,0,0,473.51,448.75,0,0,0,0,"3,002,130","390,952","6,167","1,235,982","979,670","222,188","483,269","74,854",819,78.1,0,0,0,0,0,0,0,0,0,0,76.8,0,98.48,13.6,"8,504","7,344","1,160","2,282.71","73,923",0.8,0.68,45.7,83.8,50.7,58.3,32.6,82.2,49.7,0,"243,688","317,611",25.70,48.70,0,"13,661",0,0,0,0,0,0,0,0
5/1/2002,1491269,1666945,175677,0,0,0,0,0,0,0,0,0,485.94,460.6,0,0,0,0,"2,883,650","426,093","10,538","1,204,894","931,664","238,389","422,462","75,703",860,77.9,0,0,0,0,0,0,0,0,0,0,79.6,0,99.11,12.2,"8,369","7,351","1,018","2,217.78","68,691",0.34,0.23,48.2,82.4,53.4,72.9,33.5,72,52.7,0,"236,905","305,596",25.70,48.20,0,"13,701",0,0,0,0,0,0,0,0
6/1/2002,1670856,1537291,133565,0,0,0,0,0,0,0,0,0,495.15,469.12,0,0,0,0,"2,968,551","341,580","5,796","1,184,228","970,311","253,434","485,635","69,147",852,77.4,0,0,0,0,0,0,0,0,0,0,75.6,0,98.81,12.5,"8,440","7,384","1,056","2,295.67","52,292",0.27,0.45,45.2,78.8,50.4,62.1,30.2,64.1,49.9,0,"199,725","252,017",25.80,48.00,0,"13,363",0,0,0,0,0,0,0,0
7/1/2002,1827772,2017743,189971,0,0,0,0,0,0,0,0,0,494.34,468.24,0,0,0,0,"3,039,966","357,708","6,404","1,276,850","1,013,209","199,571","465,351","78,581",809,77.8,0,0,0,0,0,0,0,0,0,0,81.7,0,97.9,13.3,"8,556","7,418","1,138","2,197.23","24,374",1.3,1.45,46.4,87.1,50.9,66.9,29.8,71.4,50.6,0,"233,366","257,740",26.10,48.00,0,"12,836",0,0,0,0,0,0,0,0
8/1/2002,1927443,1634576,292867,0,0,0,0,0,0,0,0,0,498.73,472.51,0,0,0,0,"3,007,996","346,739","5,601","1,207,758","1,019,875","209,425","489,872","75,465",780,73.7,0,0,0,0,0,0,0,0,0,0,80.9,0,97.16,13.1,"8,669","7,533","1,136","2,243.05","17,933",0.66,0.81,48.4,92.1,52.9,67.8,31.7,74.6,52.5,0,"243,456","261,389",26.60,48.40,0,"13,326",0,0,0,0,0,0,0,0
9/1/2002,1848617,1559591,289025,0,0,0,0,0,0,0,0,0,501.48,475.19,0,0,0,0,"3,236,245","369,009","8,041","1,278,140","1,083,183","289,282","512,466","65,133",723,76.4,0,0,0,0,0,0,0,0,0,0,80.3,0,97.6,12.8,"8,734","7,616","1,118","2,255.80","39,052",0.59,0.5,45.2,89.3,49.4,58.5,30.3,73.5,49.1,0,"215,953","255,005",26.60,47.50,0,"13,366",0,0,0,0,0,0,0,0
10/1/2002,2073847,1905826,168021,0,0,0,0,0,0,0,0,0,504.69,478.3,0,0,0,0,"3,971,389","457,140","17,751","1,698,189","1,303,549","321,993","534,747","95,160",740,80,0,0,0,0,0,0,0,0,0,0,88.9,0,98.2,12.3,"8,735","7,658","1,077","2,264.25","4,502",1.16,1.36,49.5,92.2,53.1,65.5,33.9,75.2,52.6,0,"260,429","255,927",27.90,48.90,0,"13,574",0,0,0,0,0,0,0,0
11/1/2002,1611154,1602195,8959,0,0,0,0,0,0,0,0,0,516.53,489.67,0,0,0,0,"3,581,058","409,165","14,278","1,490,453","1,136,497","289,226","569,796","80,808",709,77,0,0,0,0,0,0,0,0,0,0,81.2,0,97.74,11.9,"8,809","7,757","1,052","2,360.82","52,383",2.88,3.09,48,83.5,52.2,71.6,31.4,67.7,51.6,0,"282,529","230,146",27.60,47.20,0,"13,994",0,0,0,0,0,0,0,0
12/1/2002,1952478,1501745,450733,0,0,0,0,0,0,0,0,0,527.87,500.47,0,0,0,0,"3,333,598","402,095","10,267","1,391,805","1,099,489","218,215","511,428","102,394",745,75.9,0,0,0,0,0,0,0,0,0,0,70.3,0,96.84,11.7,"8,755","7,732","1,023","2,661.21","108,929",1.92,2.29,62,88.3,62.2,128,42.6,61.9,62.5,0,"272,959","164,030",28.00,46.30,0,"13,638",0,0,0,0,0,0,0,0
1/1/2003,1595173,1647513,52340,0,0,0,0,0,0,0,0,0,538.53,510.57,0,0,0,0,"3,385,535","575,772","9,764","1,303,926","1,163,797","306,202","527,096","74,750",737,76.6,0,0,0,0,0,0,0,0,0,0,69.4,0,97.46,13,"8,900","7,741","1,159","2,132.43","20,734",2.28,2.68,42.8,76,48.9,52.2,27.9,62.3,48.6,0,"229,197","268,669",28.40,46.00,99.75,"13,540",0,0,0,0,0,0,0,0
2/1/2003,1552577,1613284,60706,0,0,0,0,0,0,0,0,0,544.83,516.57,0,0,0,0,"3,222,084","583,545","6,569","1,261,277","1,024,265","309,943","551,950","68,080",735,76.7,0,0,0,0,0,0,0,0,0,0,68.6,0,97.15,13.6,"8,975","7,753","1,222","2,042.64","39,472",1.61,1.92,41.6,70.8,46.9,55.1,26.6,64.3,46.8,0,"219,672","238,754",28.90,46.30,100.15,"13,461",0,0,0,0,0,0,0,0
3/1/2003,1598657,1658058,59401,0,0,0,0,0,0,0,0,0,555.56,526.97,0,0,0,0,"3,190,684","377,241","9,255","1,281,804","1,037,388","298,760","498,888","64,589",834,76.8,0,0,0,0,0,0,0,0,0,0,73.8,0,97.03,13.9,"9,046","7,785","1,261","2,075.03","19,082",1.03,1.09,43.8,75.5,50.7,58.9,26.1,56.3,50.5,0,"220,441","286,848",28.90,45.50,99.58,"13,659",0,0,0,0,0,0,0,0
4/1/2003,1746263,1694502,51761,0,0,0,0,0,0,0,0,0,560.93,532.1,0,0,0,0,"3,247,464","367,907","10,257","1,261,058","1,038,915","291,740","578,908","66,586",802,76.5,0,0,0,0,0,0,0,0,0,0,71.4,0,96.95,14.3,"9,044","7,749","1,295","1,957.34","66,407",0.58,0.61,44,76.5,51.3,57.5,24.8,57.2,51,0,"225,461","289,207",29.20,45.60,98.54,"13,279",0,0,0,0,0,0,0,0
5/1/2003,1825963,1658890,167073,0,0,0,0,0,0,0,0,0,591.23,561.1,0,0,0,0,"3,134,552","461,878","10,307","1,204,512","1,061,059","277,952","513,802","66,920",881,74.1,0,0,0,0,0,0,0,0,0,0,76.5,0,97.42,14.6,"9,111","7,780","1,331","1,955.62","63,746",0.39,0.62,45.7,78,50.8,66.9,29,56,50.7,0,"209,719","252,253",29.30,45.30,97.68,"13,387",0,0,0,0,0,0,0,0
6/1/2003,1794918,1517653,277265,0,0,0,0,0,0,0,0,0,591.98,561.54,0,0,0,0,"3,147,564","359,810","8,730","1,219,478","1,090,265","294,494","483,032","51,565",813,75,0,0,0,0,0,0,0,0,0,0,73.6,0,97.34,14.5,"9,132","7,809","1,323","1,940.02","42,534",0.15,0.02,42.6,75.6,47.1,59.9,27.3,54.8,46.9,0,"231,197","248,453",29.50,45.40,98.29,"13,100",0,0,0,0,0,0,0,0
7/1/2003,1913438,1722406,191032,0,0,0,0,0,0,0,0,0,595.03,564.47,0,0,0,0,"3,236,911","318,066","6,628","1,267,173","1,119,178","282,765","482,391","78,776",755,73.2,0,0,0,0,0,0,0,0,0,0,77.7,0,96.36,14.5,"9,164","7,832","1,332","1,953.33","17,256",0.26,0.17,44.4,84,49.3,62.6,28.6,57,49.3,0,"225,238","247,460",29.70,45.80,98.53,"12,993",0,0,0,0,0,0,0,0
8/1/2003,2127732,1599358,528374,0,0,0,0,0,0,0,0,0,605.85,574.93,0,0,0,0,"3,190,349","384,709","7,077","1,194,916","1,138,180","285,306","501,213","63,657",774,75,0,0,0,0,0,0,0,0,0,0,80,0,96.59,14.9,"9,207","7,838","1,369","1,881.89","22,222",0.24,0.16,46.1,83,51.2,64.4,30.5,54.7,51.1,0,"217,483","243,286",30.00,46.30,99,"13,259",0,0,0,0,0,0,0,0
9/1/2003,2286178,1776255,509923,0,0,0,0,0,0,0,0,0,609.62,578.34,0,0,0,0,"3,379,856","346,290","8,154","1,251,092","1,231,931","294,394","511,820","82,465",699,78.2,0,0,0,0,0,0,0,0,0,0,83.9,0,96.83,14.8,"9,420","8,029","1,391","1,861.96","25,803",0.84,0.94,43.9,80.6,48.4,56.2,30.7,63.8,48.2,0,"248,370","243,901",30.20,46.20,99.25,"13,115",0,0,0,0,0,0,0,0
10/1/2003,2243994,1963506,280488,0,0,0,0,0,0,0,0,0,613.54,581.7,0,0,0,0,"3,459,851","373,560","8,258","1,339,220","1,219,580","300,192","512,599","80,002",745,79.7,0,0,0,0,0,0,0,0,0,0,88.4,0,94.86,15,"9,374","7,968","1,406","1,882.31","4,469",0.21,0.27,47.6,86.4,51.5,64.8,34.6,67.1,51.3,0,"254,839","227,901",30.60,46.80,99.45,"13,829",0,0,0,0,0,0,0,0
11/1/2003,1792733,1827507,34774,0,0,0,0,0,0,0,0,0,617.36,585.55,0,0,0,0,"3,511,342","390,835","7,727","1,355,316","1,268,454","319,766","488,348","71,731",718,81.5,0,0,0,0,0,0,0,0,0,0,83.8,0,95,14,"9,408","8,092","1,316","1,939.93","26,938",0.16,0.18,47.9,82.8,51.5,72.9,33.2,65.9,51.2,0,"276,796","162,456",30.80,47.40,100.38,"13,862",0,0,0,0,0,0,0,0
12/1/2003,2512373,1755867,756506,0,0,0,0,0,0,0,0,0,618.94,586.84,0,0,0,0,"4,183,213","401,810","8,676","1,683,312","1,420,497","336,941","492,413","241,374",780,80,0,0,0,0,0,0,0,0,0,0,75.7,0,93.71,11.8,"9,302","8,202","1,100","2,239.68","114,340",0.44,0.36,63.2,84.1,63.2,130.7,52.4,66.6,63.7,0,"222,390","259,922",30.60,47.10,100.82,"14,042",0,0,0,0,0,0,0,0
